"Date","AvgTempC","MinTempC","MaxTempC","AvgHumidity","MinHumidity","MaxHumidity","Station"
"2013-07-09",26,21,29,68.5384615384615,55,83,"SBCJ"
"2013-07-10",26.6923076923077,20,29,63.3846153846154,48,94,"SBCJ"
"2013-07-11",26.2307692307692,20,29,58.2307692307692,48,83,"SBCJ"
"2013-07-12",26.1538461538462,22,29,48.0769230769231,40,73,"SBCJ"
"2013-07-13",25.125,19,29,59.8125,42,88,"SBCJ"
"2008-06-12",26.6428571428571,23,29,74.4285714285714,58,94,"SBCV"
"2008-06-13",25.7539682539683,22,29,70.2142857142857,55,94,"SBCV"
"2008-06-16",26.2857142857143,20,30,75,58,100,"SBCV"
"2008-06-17",24.6666666666667,22,26,73.6666666666667,62,88,"SBCV"
"2008-06-18",25.6428571428571,22,28,65.5,53,83,"SBCV"
"2008-06-19",24.6666666666667,19,28,75.4666666666667,59,100,"SBCV"
"2008-06-20",25.3333333333333,19,29,73.4,55,100,"SBCV"
"2008-06-21",NA,Inf,-Inf,NA,Inf,-Inf,"SBCV"
"2008-06-23",25.0714285714286,21,29,84.8571428571429,70,100,"SBCV"
"2008-06-24",22.3076923076923,21,25,98.9230769230769,94,100,"SBCV"
"2008-06-25",23,20,25,89.9333333333333,76,100,"SBCV"
"2008-06-26",22.2857142857143,20,25,89.7857142857143,69,100,"SBCV"
"2008-06-27",24,23,26,76.7142857142857,60,88,"SBCV"
"2008-06-30",21.6428571428571,21,23,99.3571428571429,94,100,"SBCV"
"2008-07-01",24.6428571428571,21,27,82.3571428571429,69,100,"SBCV"
"2008-07-02",24.5,22,27,81.9285714285714,67,94,"SBCV"
"2008-07-03",24.1333333333333,19,27,84.1333333333333,70,100,"SBCV"
"2008-07-04",24.6428571428571,20,27,82.5714285714286,63,100,"SBCV"
"2008-07-07",23.4047619047619,19,26,66.8571428571429,43,94,"SBCV"
"2008-07-08",23.8809523809524,19,26.1111111111111,68.1428571428571,49,88,"SBCV"
"2008-07-09",24.4285714285714,21,27,76.7142857142857,59,100,"SBCV"
"2008-07-10",23.9333333333333,19,27,81.0666666666667,64,100,"SBCV"
"2008-07-11",25,21,28,77.5384615384615,65,94,"SBCV"
"2009-07-03",NA,Inf,-Inf,NA,Inf,-Inf,"SBCV"
"2009-07-07",NA,Inf,-Inf,NA,Inf,-Inf,"SBCV"
"2009-07-09",NA,Inf,-Inf,NA,Inf,-Inf,"SBCV"
"2009-07-10",NA,Inf,-Inf,NA,Inf,-Inf,"SBCV"
"2008-06-12",32.7,26,36,49.9,36,74,"SBCI"
"2008-06-13",31,24,35,53,39,78,"SBCI"
"2008-06-16",31.1818181818182,20,35,54.2727272727273,39,100,"SBCI"
"2008-06-17",33.0909090909091,26,36,50.7272727272727,41,74,"SBCI"
"2008-06-18",31.5833333333333,25,35,54.9166666666667,41,94,"SBCI"
"2008-06-19",30.5,20,34,56.4166666666667,23,100,"SBCI"
"2008-06-20",31.8181818181818,24,35,45.9090909090909,34,73,"SBCI"
"2008-06-23",31.1666666666667,19,36,46.4166666666667,28,94,"SBCI"
"2008-06-24",31,19,35,54.5833333333333,41,94,"SBCI"
"2008-06-25",32.5454545454545,26,36,48.3636363636364,38,74,"SBCI"
"2008-06-26",30.25,19,35,52.5,36,94,"SBCI"
"2008-06-27",31.9090909090909,24,35,43.0909090909091,34,73,"SBCI"
"2008-06-30",31.1,24,34,47,34,73,"SBCI"
"2008-07-01",31.4,23,35,46.5,34,78,"SBCI"
"2008-07-02",32.6363636363636,24,35,48.8181818181818,41,78,"SBCI"
"2008-07-03",30.5833333333333,20,34,48.75,36,94,"SBCI"
"2008-07-04",32.0909090909091,23,36,43.7272727272727,32,78,"SBCI"
"2008-07-07",32.2727272727273,24,35,48.8181818181818,39,78,"SBCI"
"2008-07-08",32.1,26,35,45.7,36,65,"SBCI"
"2008-07-09",31.0909090909091,20,35,46.5454545454545,36,88,"SBCI"
"2008-07-10",32.0909090909091,24,35,40.7272727272727,32,73,"SBCI"
"2008-07-11",32.2727272727273,24,35,41.4545454545455,34,69,"SBCI"
"2009-06-12",31.7272727272727,26,35,58.7272727272727,44,89,"SBCI"
"2009-06-15",31.9,25,34,57.2,44,94,"SBCI"
"2009-06-16",31.6,25,34,57.7,46,89,"SBCI"
"2009-06-17",31.7272727272727,25,35,55.9090909090909,41,84,"SBCI"
"2009-06-18",32.2,26,35,56.1,44,78,"SBCI"
"2009-06-19",31.8181818181818,24,35,59.6363636363636,44,89,"SBCI"
"2009-06-20",29.25,25,32,63,52,83,"SBCI"
"2009-06-22",31.1818181818182,24,34,56.0909090909091,46,83,"SBCI"
"2009-06-23",31.5454545454545,24,34,55.9090909090909,46,83,"SBCI"
"2009-06-24",31.6,25,35,57.5,47,83,"SBCI"
"2009-06-25",31.3636363636364,24,35,59,44,94,"SBCI"
"2009-06-26",32,24,36,54.0909090909091,39,89,"SBCI"
"2009-06-28",31.4285714285714,24,35,59.5714285714286,47,89,"SBCI"
"2009-06-29",32.4545454545455,25,36,52.9090909090909,41,78,"SBCI"
"2009-06-30",32.3636363636364,25,36,52.0909090909091,39,78,"SBCI"
"2009-07-01",32.3636363636364,24,36,49.7272727272727,34,83,"SBCI"
"2009-07-02",31.6363636363636,22,36,52.0909090909091,37,88,"SBCI"
"2009-07-03",31.8181818181818,23,35,53.4545454545455,39,88,"SBCI"
"2009-07-06",31.9090909090909,24,35,49.7272727272727,38,78,"SBCI"
"2009-07-07",31.6363636363636,24,35,47.9090909090909,36,78,"SBCI"
"2009-07-08",32.0909090909091,24,35,50.3636363636364,39,78,"SBCI"
"2009-07-09",31.7777777777778,23,35,47.4444444444444,38,83,"SBCI"
"2009-07-10",31.5454545454545,23,35,48.1818181818182,36,78,"SBCI"
"2009-07-13",33,24,36,50.7272727272727,39,78,"SBCI"
"2010-06-14",32.0833333333333,21,36,53.1666666666667,39,100,"SBCI"
"2010-06-15",30.5833333333333,18,35,55.3333333333333,38,100,"SBCI"
"2010-06-16",32.1666666666667,19,37,52.8333333333333,39,100,"SBCI"
"2010-06-17",32.9,20,38,52.3,35,100,"SBCI"
"2010-06-18",33,23,37,51.2727272727273,39,94,"SBCI"
"2010-06-21",33.5,22,39,52.1666666666667,35,94,"SBCI"
"2010-06-22",32.3636363636364,19,38,52.3636363636364,32,100,"SBCI"
"2010-06-23",32.5,17,39,52,29,100,"SBCI"
"2010-06-24",33,23,37,54.25,39,94,"SBCI"
"2010-06-25",31.3333333333333,18,36,45.0833333333333,25,100,"SBCI"
"2010-06-28",31.2727272727273,17,36,50.3636363636364,32,100,"SBCI"
"2010-06-29",32.4545454545455,20,36,48.4545454545455,34,100,"SBCI"
"2010-06-30",32.6,20,38,49.2,35,100,"SBCI"
"2010-07-01",32.1666666666667,18,38,47.25,32,100,"SBCI"
"2010-07-02",32.5833333333333,19,37,48.1666666666667,32,100,"SBCI"
"2010-07-05",32.8333333333333,20,37,46.5,32,100,"SBCI"
"2010-07-06",31.1666666666667,17,36,48.9166666666667,34,100,"SBCI"
"2010-07-07",32.4545454545455,17,37,41.7272727272727,29,100,"SBCI"
"2010-07-08",32.1666666666667,17,37,44,29,100,"SBCI"
"2010-07-09",33.5454545454545,17,39,44.5454545454545,19,100,"SBCI"
"2010-07-12",32.8181818181818,21,38,45.5454545454545,31,88,"SBCI"
"2010-07-13",34.0833333333333,20,40,45.9166666666667,31,100,"SBCI"
"2011-06-13",30.9230769230769,19,36,57.5384615384615,39,100,"SBCI"
"2011-06-14",31.1538461538462,18,37,58.6153846153846,37,100,"SBCI"
"2011-06-15",31.4615384615385,19,37,52.3846153846154,32,100,"SBCI"
"2011-06-16",30.2307692307692,17,36,55.5384615384615,34,100,"SBCI"
"2011-06-17",29.4615384615385,16,35,58.6153846153846,39,100,"SBCI"
"2011-06-20",31.6153846153846,21,37,59.3846153846154,41,100,"SBCI"
"2011-06-21",30.1538461538462,20,37,61.9230769230769,37,100,"SBCI"
"2011-06-22",31.5384615384615,21,37,53.4615384615385,34,100,"SBCI"
"2011-06-23",31.0769230769231,19,37,56.3076923076923,37,100,"SBCI"
"2011-06-24",32.3846153846154,21,37,54.7692307692308,37,100,"SBCI"
"2011-06-27",31.8181818181818,20,37,52,35,94,"SBCI"
"2011-06-28",31.5384615384615,19,38,54.4615384615385,29,100,"SBCI"
"2011-06-29",30.3846153846154,19,36,60.3076923076923,41,100,"SBCI"
"2011-06-30",30.1666666666667,18,37,54.9166666666667,30,100,"SBCI"
"2011-07-01",31.9166666666667,19,36,50.4166666666667,36,100,"SBCI"
"2011-07-04",31,18,37,51.6153846153846,32,100,"SBCI"
"2011-07-05",30.9166666666667,18,36,53.8333333333333,37,100,"SBCI"
"2011-07-06",31.4545454545455,20,36,55.0909090909091,39,94,"SBCI"
"2011-07-07",30.5,19,38,61.9,34,100,"SBCI"
"2011-07-12",34.6666666666667,32,36,40,34,49,"SBCI"
"2011-07-13",30.5,20,36,57.25,37,100,"SBCI"
"2012-06-12",34.3333333333333,30,37,43.5555555555556,35,62,"SBCI"
"2012-06-13",31.5,20,37,56.25,37,100,"SBCI"
"2012-06-14",31.4166666666667,21,36,54.6666666666667,37,100,"SBCI"
"2012-06-15",32.0833333333333,21,36,49.25,34,94,"SBCI"
"2012-06-18",31.9166666666667,22,35,59.25,44,100,"SBCI"
"2012-06-19",29.3636363636364,21,35,72.8181818181818,49,100,"SBCI"
"2012-06-20",31.5454545454545,21,36,63.0909090909091,47,100,"SBCI"
"2012-06-21",32.3636363636364,22,37,60,44,100,"SBCI"
"2012-06-22",27.8,21,32,78.5,62,100,"SBCI"
"2012-06-25",30.25,23,35,57.8333333333333,36,94,"SBCI"
"2012-06-26",29.75,18,35,57.5,36,100,"SBCI"
"2012-06-27",31.4545454545455,18,36,49.1818181818182,34,100,"SBCI"
"2012-06-28",30.6666666666667,16,36,48.25,30,100,"SBCI"
"2012-06-29",31.5,18,37,50.6666666666667,35,94,"SBCI"
"2012-07-02",32.6,24,36,42.7,32,69,"SBCI"
"2012-07-03",30.5454545454545,17,36,50.0909090909091,32,100,"SBCI"
"2012-07-04",33.25,22,37,45.3333333333333,32,88,"SBCI"
"2012-07-05",34.9,29,38,33.3,25,48,"SBCI"
"2012-07-06",32.6666666666667,16,38,41.25,27,94,"SBCI"
"2012-07-09",33.3333333333333,17,39,42,27,94,"SBCI"
"2012-07-10",32.9090909090909,20,39,47.1818181818182,29,94,"SBCI"
"2012-07-11",33.9166666666667,20,40,44.8333333333333,29,94,"SBCI"
"2012-07-12",33.0833333333333,19,39,50.8333333333333,33,100,"SBCI"
"2012-07-13",33.5,20,40,50.25,29,100,"SBCI"
"2013-06-12",31.8461538461538,21,37,57.9230769230769,37,100,"SBCI"
"2013-06-13",31.6153846153846,20,37,59.4615384615385,39,100,"SBCI"
"2013-06-14",32.2307692307692,19,39,57.4615384615385,37,100,"SBCI"
"2013-06-17",32,21,37,60.9230769230769,39,100,"SBCI"
"2013-06-18",30.4615384615385,21,36,68.4615384615385,50,100,"SBCI"
"2013-06-19",32.3076923076923,21,37,59.6153846153846,39,100,"SBCI"
"2013-06-20",30.5384615384615,21,37,66.6923076923077,41,100,"SBCI"
"2013-06-21",32.1538461538462,22,37,58.9230769230769,39,100,"SBCI"
"2013-06-24",32.8461538461538,21,38,52.8461538461538,31,100,"SBCI"
"2013-06-25",31,19,37,51.9230769230769,32,100,"SBCI"
"2013-06-26",31,17,37,55.3846153846154,35,100,"SBCI"
"2013-06-27",32,19,38,53,31,100,"SBCI"
"2013-06-28",32.3846153846154,19,39,52.8461538461538,33,100,"SBCI"
"2013-07-01",31.6923076923077,20,37,62.0769230769231,42,100,"SBCI"
"2013-07-02",31.9230769230769,20,38,58.6923076923077,35,100,"SBCI"
"2013-07-03",31.4615384615385,20,36,57.3846153846154,37,100,"SBCI"
"2013-07-04",30.6923076923077,20,37,56.2307692307692,34,100,"SBCI"
"2013-07-05",30.6666666666667,21,36,52.9166666666667,34,100,"SBCI"
"2013-07-08",30.9230769230769,19,36,53.0769230769231,34,100,"SBCI"
"2013-07-09",30.4615384615385,18,36,53.7692307692308,34,100,"SBCI"
"2013-07-10",30.7692307692308,19,36,53.9230769230769,36,100,"SBCI"
"2013-07-11",30.0769230769231,17,36,52.6153846153846,36,100,"SBCI"
"2013-07-12",29.3076923076923,15,36,51.4615384615385,30,100,"SBCI"
"2009-06-12",16,11,19,59,46,82,"SBCA"
"2009-06-14",13,13,13,67,67,67,"SBCA"
"2009-06-15",14.3333333333333,11,19,69.1666666666667,46,94,"SBCA"
"2009-06-16",13.2,11,19,90.9,46,100,"SBCA"
"2009-06-17",11.4375,7,17,79.5,52,100,"SBCA"
"2009-06-18",12,10,18,70.3333333333333,59,76,"SBCA"
"2009-06-19",16.5714285714286,11,21,62,49,76,"SBCA"
"2009-06-20",12.25,12,13,80.75,77,82,"SBCA"
"2009-06-21",19.5,19,20,58,56,60,"SBCA"
"2009-06-22",18.7777777777778,16,23,62,47,72,"SBCA"
"2009-06-23",15.1666666666667,13,18,92.5,73,100,"SBCA"
"2009-06-24",15.3571428571429,13,18,96.6428571428571,83,100,"SBCA"
"2009-06-25",13.4444444444444,12,15,98.6666666666667,94,100,"SBCA"
"2009-06-26",15.1111111111111,12,16,91.3333333333333,82,100,"SBCA"
"2009-06-27",14,14,14,100,100,100,"SBCA"
"2009-06-28",17,17,17,77,77,77,"SBCA"
"2009-06-29",17.5,15,22,80.5,57,100,"SBCA"
"2009-06-30",15.375,11,22,78.25,46,100,"SBCA"
"2009-07-01",14.2857142857143,12,18,80.2857142857143,62,100,"SBCA"
"2009-07-02",16.6923076923077,14,20,81.0769230769231,60,100,"SBCA"
"2009-07-03",16.9,12,22,60.3,50,82,"SBCA"
"2009-07-05",14,14,14,88,88,88,"SBCA"
"2009-07-06",20.1666666666667,16,22,60.5,43,78,"SBCA"
"2009-07-07",21.3333333333333,18,25,68.7777777777778,54,83,"SBCA"
"2009-07-08",17.8333333333333,16,20,81.1666666666667,73,88,"SBCA"
"2009-07-09",16,15,18,91,88,100,"SBCA"
"2009-07-10",15.25,14,17,100,100,100,"SBCA"
"2009-07-11",13,13,13,100,100,100,"SBCA"
"2009-07-13",14.6,13,16,70.4,59,82,"SBCA"
"2010-06-12",12.6,11,15,72.4,63,82,"SBCA"
"2010-06-13",12.3333333333333,9,14,75.3333333333333,72,82,"SBCA"
"2010-06-14",16.7857142857143,12,21,65.3571428571429,55,77,"SBCA"
"2010-06-15",19.5,15,23,59.5,41,73,"SBCA"
"2010-06-16",20.5333333333333,17,25,63.6,50,82,"SBCA"
"2010-06-17",21.7857142857143,18,26,61.4285714285714,44,83,"SBCA"
"2010-06-18",20.6666666666667,17,25,59.9333333333333,44,73,"SBCA"
"2010-06-19",20.25,18,22,65.25,60,73,"SBCA"
"2010-06-20",17.6666666666667,17,19,100,100,100,"SBCA"
"2010-06-21",16.5,14,20,96.2142857142857,83,100,"SBCA"
"2010-06-22",13.7777777777778,10,20,81.4444444444444,49,100,"SBCA"
"2010-06-23",15.7857142857143,12,19,67.6428571428571,58,82,"SBCA"
"2010-06-24",20.3571428571429,15,26,64.7857142857143,47,82,"SBCA"
"2010-06-25",21.6470588235294,18,26,64.1176470588235,50,78,"SBCA"
"2010-06-26",19,18,21,67.625,56,73,"SBCA"
"2010-06-27",20,20,20,64,64,64,"SBCA"
"2010-06-28",20.3076923076923,16,25,63.8461538461538,44,100,"SBCA"
"2010-06-29",18.7142857142857,14,24,75.1428571428571,53,100,"SBCA"
"2010-06-30",18.625,15,24,68.5,46,82,"SBCA"
"2010-07-01",19.1333333333333,16,24,60.4666666666667,41,82,"SBCA"
"2010-07-02",19.4615384615385,15,24,58.1538461538462,44,82,"SBCA"
"2010-07-03",16.375,15,20,69.625,64,73,"SBCA"
"2010-07-04",19.7142857142857,15,25,57.2857142857143,39,77,"SBCA"
"2010-07-05",20.1538461538462,15,26,52.6923076923077,36,73,"SBCA"
"2010-07-06",20.625,15,26,55.125,42,72,"SBCA"
"2010-07-07",20.625,17,26,58.0625,44,68,"SBCA"
"2010-07-08",21.7857142857143,19,26,51.2142857142857,39,60,"SBCA"
"2010-07-09",17.9375,14,22,69.3125,46,100,"SBCA"
"2010-07-10",16.6666666666667,14,18,73.3333333333333,64,88,"SBCA"
"2010-07-11",14.8,14,18,76.2,52,88,"SBCA"
"2010-07-12",14.9375,9,18,91.6875,68,100,"SBCA"
"2010-07-13",6.89473684210526,2,12,85.4736842105263,66,100,"SBCA"
"2011-06-12",14.25,12,15,67,67,67,"SBCA"
"2011-06-13",17.9285714285714,12,24,62.1428571428571,41,77,"SBCA"
"2011-06-14",18.3,14,22,61.3,43,82,"SBCA"
"2011-06-15",16.3571428571429,12,21,70.7142857142857,56,88,"SBCA"
"2011-06-16",17.2307692307692,13,21,73.7692307692308,56,88,"SBCA"
"2011-06-17",20.0625,15,23,66.25,57,82,"SBCA"
"2011-06-18",19,18,20,68,68,68,"SBCA"
"2011-06-19",18.6666666666667,17,20,68,64,72,"SBCA"
"2011-06-20",21.0909090909091,18,25,57.7272727272727,50,68,"SBCA"
"2011-06-21",20.5,17,23,63.0714285714286,44,82,"SBCA"
"2011-06-22",22.2142857142857,19,27,66.9285714285714,51,78,"SBCA"
"2011-06-23",20.2727272727273,18,24,76.2727272727273,61,88,"SBCA"
"2011-06-24",18.4545454545455,14,23,81,65,100,"SBCA"
"2011-06-25",13.3333333333333,12,15,94,82,100,"SBCA"
"2011-06-26",5.9,2,9,94.5,87,100,"SBCA"
"2011-06-27",3.91666666666667,-1,11,74.3333333333333,41,100,"SBCA"
"2011-06-28",8.25,0,14,65.1666666666667,46,100,"SBCA"
"2011-06-29",8.8,8,10,96.7,87,100,"SBCA"
"2011-06-30",14.7857142857143,12,17,95.2857142857143,88,100,"SBCA"
"2011-07-01",14.4285714285714,14,16,98.7142857142857,94,100,"SBCA"
"2011-07-02",12,10,13,100,100,100,"SBCA"
"2011-07-03",5.2,3,8,87.4,75,100,"SBCA"
"2011-07-04",4.41666666666667,1,9,74.25,54,93,"SBCA"
"2011-07-05",9.7,4,16,64.7,41,87,"SBCA"
"2011-07-06",10.6666666666667,6,17,66.1666666666667,36,87,"SBCA"
"2011-07-07",10.625,5,18,61.125,34,87,"SBCA"
"2011-07-12",24,20,29,51.8,35,73,"SBCA"
"2011-07-13",24,20,28,57.25,45,68,"SBCA"
"2012-06-12",22.2,19,25,76,61,94,"SBCA"
"2012-06-13",21.25,18,26,74.1,44,94,"SBCA"
"2012-06-14",21.1875,17,26,69.9375,39,94,"SBCA"
"2012-06-15",19.2777777777778,15,26,76.3888888888889,47,94,"SBCA"
"2012-06-16",18.5,15,24,78.7857142857143,61,94,"SBCA"
"2012-06-17",17.3571428571429,16,18,92.3571428571429,83,100,"SBCA"
"2012-06-18",15.9,15,18,99.7,94,100,"SBCA"
"2012-06-19",16.6666666666667,15,19,98,88,100,"SBCA"
"2012-06-20",15.85,14,18,93,32,100,"SBCA"
"2012-06-21",15.9,13,19,92.55,73,100,"SBCA"
"2012-06-22",10.3125,8,14,90.875,67,100,"SBCA"
"2012-06-23",14.4285714285714,8,19,67,46,100,"SBCA"
"2012-06-24",16.2727272727273,11,20,68.1818181818182,43,88,"SBCA"
"2012-06-25",-292.376543209877,-5572.77777777778,25,63.8823529411765,31,88,"SBCA"
"2012-06-26",16.35,13,19,69.8,56,88,"SBCA"
"2012-06-27",19,15,23,67.7142857142857,41,88,"SBCA"
"2012-06-28",19.35,14,24,66.8,36,88,"SBCA"
"2012-06-29",20.35,17,25,64.1,47,88,"SBCA"
"2012-06-30",21.2307692307692,17,26,60.1538461538462,44,82,"SBCA"
"2012-07-02",21.9166666666667,16,27,59.25,30,88,"SBCA"
"2012-07-03",21.3684210526316,18,26,61.0526315789474,32,83,"SBCA"
"2012-07-04",20.4761904761905,17,25,57.8095238095238,44,73,"SBCA"
"2012-07-05",21.2941176470588,17,26,56.8823529411765,42,83,"SBCA"
"2012-07-06",14.3888888888889,10,20,90.8333333333333,68,100,"SBCA"
"2012-07-07",9,8,10,95.7647058823529,93,100,"SBCA"
"2012-07-08",12.2666666666667,3,17,59.6,32,100,"SBCA"
"2012-07-09",13.2222222222222,8,17,71.8888888888889,55,87,"SBCA"
"2012-07-10",18.7222222222222,15,22,70.2222222222222,46,88,"SBCA"
"2012-07-11",14.35,12,19,93.85,73,100,"SBCA"
"2012-07-12",11.3913043478261,6,17,70.6086956521739,36,100,"SBCA"
"2012-07-13",11.1578947368421,5,17,59.6842105263158,36,81,"SBCA"
"2013-06-12",19.4,15,24,70.6,61,82,"SBCA"
"2013-06-13",20.4615384615385,16,25,66.3076923076923,47,88,"SBCA"
"2013-06-14",18,13,24,77,44,100,"SBCA"
"2013-06-15",14.1111111111111,13,15,86.1111111111111,77,100,"SBCA"
"2013-06-16",14.1538461538462,14,15,100,100,100,"SBCA"
"2013-06-17",16.7826086956522,14,22,86.0434782608696,53,100,"SBCA"
"2013-06-18",17.6470588235294,14,21,81.6470588235294,73,94,"SBCA"
"2013-06-19",16.8636363636364,14,19,95.0909090909091,88,100,"SBCA"
"2013-06-20",15.7894736842105,14,18,98.1052631578947,94,100,"SBCA"
"2013-06-21",10.7777777777778,8,13,98.1666666666667,93,100,"SBCA"
"2013-06-22",10.2,8,13,86.5,67,100,"SBCA"
"2013-06-23",13.1666666666667,13,14,100,100,100,"SBCA"
"2013-06-24",14.5882352941176,14,15,100,100,100,"SBCA"
"2013-06-25",14.695652173913,13,15,100,100,100,"SBCA"
"2013-06-26",-209.631111111111,-5572.77777777778,15,99.25,94,100,"SBCA"
"2013-06-27",15.6521739130435,13,17,94.2608695652174,88,100,"SBCA"
"2013-06-28",18.1,16,21,91.05,78,100,"SBCA"
"2013-06-29",19.2,18,21,95.4,83,100,"SBCA"
"2013-06-30",17.75,15,22,94.25,78,100,"SBCA"
"2013-07-01",15.3478260869565,12,20,86.8695652173913,68,100,"SBCA"
"2013-07-02",14.0555555555556,10,21,78.3333333333333,52,94,"SBCA"
"2013-07-03",17.1052631578947,11,22,74.7894736842105,60,88,"SBCA"
"2013-07-04",19.5,17,24,74.9,57,88,"SBCA"
"2013-07-05",20.1111111111111,17,25,71.2222222222222,57,83,"SBCA"
"2013-07-06",19.8888888888889,17,24,74.7777777777778,57,88,"SBCA"
"2013-07-07",22.4545454545455,20,27,65.1818181818182,48,73,"SBCA"
"2013-07-08",19.4,17,26,89.95,57,100,"SBCA"
"2013-07-09",18.6470588235294,16,23,81.1176470588235,61,94,"SBCA"
"2013-07-10",18.5263157894737,15,23,73.7368421052632,57,83,"SBCA"
"2013-07-11",19.4375,15,24,72,50,88,"SBCA"
"2013-07-12",18.8947368421053,14,24,67.2631578947368,44,88,"SBCA"
"2013-07-13",19.5714285714286,16,24,70.2857142857143,50,88,"SBCA"
"2008-06-12",10.5,10,11,79,76,82,"SBCX"
"2008-06-13",13,13,13,54,54,54,"SBCX"
"2008-06-16",0,-3,3,87.5,75,100,"SBCX"
"2008-06-17",6,2,10,79.5,66,93,"SBCX"
"2008-06-19",12,12,12,67,67,67,"SBCX"
"2008-06-20",14.5,14,15,91,82,100,"SBCX"
"2008-06-21",3,3,3,90.5,81,100,"SBCX"
"2008-06-22",5.5,5,6,100,100,100,"SBCX"
"2008-06-23",6,5,7,84,81,87,"SBCX"
"2008-06-24",11,11,11,85,82,88,"SBCX"
"2008-06-25",13.5,13,14,74.5,72,77,"SBCX"
"2008-06-26",10,10,10,90.5,87,94,"SBCX"
"2008-06-27",12,12,12,100,100,100,"SBCX"
"2008-06-30",11,9,15,91.8,77,100,"SBCX"
"2008-07-01",11,8,14,88,77,100,"SBCX"
"2008-07-02",14.3333333333333,10,17,75.6666666666667,68,82,"SBCX"
"2008-07-03",11.5,10,13,100,100,100,"SBCX"
"2008-07-04",11.25,8,16,89.75,77,100,"SBCX"
"2008-07-07",19,18,20,54,49,59,"SBCX"
"2008-07-08",14,14,14,88,88,88,"SBCX"
"2008-07-09",14,14,14,91,88,94,"SBCX"
"2008-07-10",17,16,18,79.5,77,82,"SBCX"
"2008-07-11",15,14,16,74.5,72,77,"SBCX"
"2008-07-12",19,19,19,60,60,60,"SBCX"
"2009-06-12",5.5,5,6,87,87,87,"SBCX"
"2009-06-15",13,12,14,56.5,55,58,"SBCX"
"2009-06-16",8,7,9,94.6,87,100,"SBCX"
"2009-06-17",6.5,6,7,98.25,93,100,"SBCX"
"2009-06-18",10,8,13,82.3333333333333,72,93,"SBCX"
"2009-06-19",15,14,16,53.5,52,55,"SBCX"
"2009-06-20",10,10,10,87,87,87,"SBCX"
"2009-06-22",17,15,19,47,45,49,"SBCX"
"2009-06-23",14.5,14,15,88,88,88,"SBCX"
"2009-06-24",5.5,5,6,93.1666666666667,87,100,"SBCX"
"2009-06-25",6.11111111111111,4,7,97.6666666666667,93,100,"SBCX"
"2009-06-26",6.2,3,9,88.6,81,100,"SBCX"
"2009-06-27",7.71428571428571,5,12,98.2857142857143,94,100,"SBCX"
"2009-06-29",15.5,12,19,74,60,88,"SBCX"
"2009-06-30",10,10,10,76,76,76,"SBCX"
"2009-07-01",10,10,10,66,66,66,"SBCX"
"2009-07-02",14,14,14,51,51,51,"SBCX"
"2009-07-03",10.6666666666667,7,13,60.3333333333333,51,76,"SBCX"
"2009-07-05",15,15,15,72,72,72,"SBCX"
"2009-07-06",16.5,15,18,70.5,59,82,"SBCX"
"2009-07-07",13.3333333333333,13,14,83.6666666666667,63,94,"SBCX"
"2009-07-08",13,13,13,94,94,94,"SBCX"
"2009-07-09",8.5,8,9,93.875,93,100,"SBCX"
"2009-07-10",13.3333333333333,11,15,88,82,94,"SBCX"
"2009-07-11",7,7,7,93,93,93,"SBCX"
"2009-07-13",12,11,13,69.5,62,77,"SBCX"
"2010-06-12",10.75,7,14,75.75,67,87,"SBCX"
"2010-06-13",14.5,14,15,77,77,77,"SBCX"
"2010-06-14",12.8888888888889,9,15,78.1111111111111,67,87,"SBCX"
"2010-06-15",16.7777777777778,12,19,68.6666666666667,39,88,"SBCX"
"2010-06-16",13.6,12,15,90.4,82,94,"SBCX"
"2010-06-17",12.625,12,13,97.75,94,100,"SBCX"
"2010-06-18",12.7142857142857,12,14,94,88,100,"SBCX"
"2010-06-19",14.6,14,16,91.6,82,100,"SBCX"
"2010-06-20",8.25,7,9,86.25,76,100,"SBCX"
"2010-06-21",7.88888888888889,3,10,70.2222222222222,62,87,"SBCX"
"2010-06-22",8.66666666666667,3,11,70,58,87,"SBCX"
"2010-06-23",12.7272727272727,7,15,61.5454545454545,51,77,"SBCX"
"2010-06-24",16.8571428571429,11,20,77,73,88,"SBCX"
"2010-06-25",10.6666666666667,10,12,100,100,100,"SBCX"
"2010-06-26",13.6666666666667,12,16,90.3333333333333,77,100,"SBCX"
"2010-06-27",20,20,20,78,78,78,"SBCX"
"2010-06-28",9.6,9,10,90.8,87,100,"SBCX"
"2010-06-29",14.6,10,19,88.2,77,94,"SBCX"
"2010-06-30",19.25,17,20,71.5,68,82,"SBCX"
"2010-07-01",18,15,21,73.6666666666667,60,88,"SBCX"
"2010-07-02",17,13,19,61.25,52,82,"SBCX"
"2010-07-03",17,17,17,82,82,82,"SBCX"
"2010-07-04",20,20,20,64,64,64,"SBCX"
"2010-07-05",16.2857142857143,10,19,61.8571428571429,52,82,"SBCX"
"2010-07-06",18.2,13,21,81.2,59,94,"SBCX"
"2010-07-07",17.5,15,20,75.5,64,88,"SBCX"
"2010-07-08",9.5,9,10,97,94,100,"SBCX"
"2010-07-09",9.625,7,11,94.75,88,100,"SBCX"
"2010-07-10",11.3333333333333,9,14,94,88,100,"SBCX"
"2010-07-11",18,18,18,80,77,83,"SBCX"
"2010-07-12",10,10,10,98,94,100,"SBCX"
